Date,Physical,Intellectual,Emotional,Passion,Wisdom,Mastery,Average,Intuitional,Aesthetic,Self-Awareness,Spiritual
1943-01-04 21:00:00,0.6572036788179753,0.02804625627587172,-0.43694451236935755,0.11012958322430885,-0.20444912804674292,0.3426249675469235,0.08276847424149648,-0.7215694610530606,-0.8808427046784355,-0.9615617976829615,-0.9946246760209358
1943-01-04 22:00:00,0.6485820894627586,0.0186988664309051,-0.4440666126057719,0.10225773842849337,-0.2126838730874334,0.3336404779468319,0.07440478109596395,-0.7263221600487832,-0.8837086450537183,-0.9630451367077622,-0.9951240161516639
1943-01-04 23:00:00,0.6398764686602214,0.009349841903842186,-0.4511607645536987,0.09435785205326136,-0.22090546132492825,0.3246131552820318,0.06602184867012162,-0.7310403845714317,-0.8865418281285437,-0.9644998273343748,-0.9955990755468611
1943-01-05 00:00:00,0.6310879443260555,2.986159789035703e-15,-0.45822652172740813,0.0864307112993237,-0.22911326086370257,0.31554397216302926,0.05762047419955013,-0.7357239106731303,-0.8893421488825181,-0.9659258262890679,-0.9960498426152168
1943-01-05 01:00:00,0.6222176551170807,-0.009349841903836214,-0.46526343942825804,0.07847710784441134,-0.23730664066604712,0.30643390660662223,0.04920145792832881,-0.7403725160529451,-0.8921095035133889,-0.9673230911516223,-0.9964763063581461
1943-01-05 02:00:00,0.6132667502837196,-0.01869886643089913,-0.47227107477268004,0.07049783775551977,-0.2454849706017896,0.2972839419264102,0.04076560302671347,-0.7449859800674353,-0.8948437894408909,-0.9686915803565926,-0.9968784563700581
1943-01-05 03:00:00,0.604236389521098,-0.028046256275865305,-0.47924898672005434,0.06249370140052185,-0.25364762149795983,0.28809506662261636,0.03231371550839279,-0.7495640837411243,-0.8975449053105492,-0.9700312531945435,-0.99725628283861
1943-01-05 04:00:00,0.5951277428187934,-0.0373911942763219,-0.486196736100466,0.054465503359163725,-0.26179396518839393,0.2788682742712358,0.023846604147335193,-0.7541066097768945,-0.9002127509974363,-0.971342069813261,-0.9976097765449462
1943-01-05 05:00:00,0.5859419903092485,-0.04673286348419854,-0.49311388564234726,0.04641405233345064,-0.2699233745632729,0.269604563412525,0.015365080394234232,-0.7586133425663009,-0.9028472276098832,-0.9726239912189376,-0.9979389288639234
1943-01-05 06:00:00,0.5766803221148706,-0.05607044723718836,-0.4999999999999973,0.03834016105743668,-0.27803522361859284,0.26030493743884114,0.006869958292561669,-0.7630840681998047,-0.9054482374931455,-0.9738769792773332,-0.9982437317643214
1943-01-05 07:00:00,0.5673439381938401,-0.06540312923013912,-0.5068546457809799,0.03024464620643008,-0.28612888750555954,0.2509704044818505,-0.001637945605759657,-0.7675185744769267,-0.9080156842330228,-0.975100996714908,-0.9985241778090379
1943-01-05 08:00:00,0.5579340481846373,-0.07473009358642024,-0.5136773915734036,0.02212832830561684,-0.29420374257991194,0.24160197729910854,-0.010157812325062188,-0.771916650916319,-0.9105494726594333,-0.9762960071199328,-0.9987802601552715
1943-01-05 09:00:00,0.5484518712493229,-0.08405052492924346,-0.5204678079730692,0.013992031638126845,-0.30225916645115636,0.23220067316003973,-0.018688820550996594,-0.7762780887657555,-0.9130495088499405,-0.9774619749435713,-0.9990119725546878
1943-01-05 10:00:00,0.53889863591558,-0.09336360845294607,-0.5272254676104993,0.005836584152540347,-0.3102945380317227,0.22276751373131695,-0.027230146715955122,-0.7806026810120399,-0.915515700133236,-0.9785988655009378,-0.9992193093535717
1943-01-05 11:00:00,0.5292755799175436,-0.10266852999422373,-0.5339499451778328,-0.0023371826301445964,-0.31830923758602825,0.21330352496165994,-0.035780965084837635,-0.7848902223908325,-0.9179479550925735,-0.9797066449721289,-0.9994022654929661
1943-01-05 12:00:00,0.5195839500354386,-0.11196447610330312,-0.540640817455594,-0.010528433710077723,-0.32630264677944854,0.20380973696606772,-0.044340447841152854,-0.7891405093963915,-0.9203461835691582,-0.9807852804032299,-0.9995608365087942
1943-01-05 13:00:00,0.5098250019340436,-0.12125063411505672,-0.5472976633393286,-0.018736330702642523,-0.3342741487271927,0.19428718390949343,-0.05290776517344725,-0.793353340291233,-0.9227102966654883,-0.9818347397072947,-0.99969501853197
1943-01-05 14:00:00,0.5000000000000051,-0.13052619222004672,-0.553920063866107,-0.026960031933050965,-0.34222312804307686,0.1847369038899792,-0.06148208536204954,-0.7975285151157067,-0.9250402067486508,-0.9828549916653007,-0.9998048082884908
1943-01-05 15:00:00,0.4901102171780226,-0.13979033953549452,-0.5605076022408906,-0.035198692531433984,-0.3501489708881925,0.17515993882126404,-0.07006257486612083,-0.8016658356974863,-0.9273358274535691,-0.9838460059270769,-0.9998902030995189
1943-01-05 16:00:00,0.48015693480592125,-0.14904226617616945,-0.5670598638627672,-0.04345146452842297,-0.3580510650194683,0.1655573343148759,-0.07864839841100513,-0.8057651056609759,-0.929597073686205,-0.9848077530122076,-0.9999512008814457
1943-01-05 17:00:00,0.4701414424486407,-0.15828116332518985,-0.5735764363510424,-0.05171749695120084,-0.3659287998381161,0.1559301395617254,-0.08723871907586385,-0.8098261304366309,-0.9318238616267129,-0.9857402043109085,-0.9999878001459432
1943-01-05 18:00:00,0.4600650377311579,-0.16750622330473083,-0.5800569095711943,-0.05999593592001817,-0.37378156643796256,0.14627940721321353,-0.09583269838158907,-0.8138487172701927,-0.9340161087325467,-0.9866433320848784,-1.0
1943-01-05 19:00:00,0.44992902617036235,-0.17671663964663428,-0.5865008756606865,-0.0682859247451621,-0.3816087576536604,0.13660619326186402,-0.10442949637898617,-0.8178326752318382,-0.9361737337415195,-0.9875171094681243,-0.9999878001459432
1943-01-05 20:00:00,0.4397347210059122,-0.1859116071629089,-0.5929079290546365,-0.07658660402436215,-0.3894097681087727,0.12691155692150166,-0.11302827173721107,-0.8217778152252426,-0.9382966566748154,-0.9883615104677602,-0.9999512008814457
1943-01-05 21:00:00,0.4294834430300881,-0.19509032201612295,-0.5992776665113432,-0.08489711174062753,-0.3971839942637331,0.11719656050698259,-0.12162818183245934,-0.8256839499965536,-0.9403847988399556,-0.9891765099647805,-0.9998902030995189
1943-01-05 22:00:00,0.41917652041667064,-0.20425198178967452,-0.6056096871376627,-0.09321658336049604,-0.4049308344636686,0.10746226931349806,-0.13022838283688887,-0.8295508941432791,-0.9424380828337131,-0.9899620837148074,-0.9998048082884909
1943-01-05 23:00:00,0.408815288548857,-0.2133957855579441,-0.6119035924142424,-0.1015441519326927,-0.4126496889860933,0.09770975149545645,-0.1388280298077765,-0.833378464123089,-0.9444564325449841,-0.9907182083488122,-0.9996950185319701
1943-01-06 00:00:00,0.3984010898462485,-0.22252093395630845,-0.618158986220601,-0.10987894818717622,-0.4203399600884547,0.08794007794497002,-0.14742627677688697,-0.837166478262526,-0.9464397731576081,-0.9914448613738099,-0.9995608365087945
1943-01-06 01:00:00,0.38793527359092345,-0.23162662925102384,-0.6243754748600593,-0.11822010063456792,-0.42800105205554156,0.0781543221699498,-0.15602227684005324,-0.8409147567656279,-0.948388031153141,-0.9921420211735292,-0.9994022654929663
1943-01-06 02:00:00,0.37741919575262206,-0.2407120754089665,-0.6305526670845182,-0.12656673566594806,-0.43563237124674237,0.06835356017182778,-0.1646151822469542,-0.8446231217224623,-0.9503011343135811,-0.9928096670090546,-0.999219309353572
1943-01-06 03:00:00,0.3668542188130644,-0.2497764781672203,-0.6366901741190838,-0.1349179776530097,-0.44323332614315203,0.05853887032292206,-0.1732041444910799,-0.8482913971175712,-0.9521790117240455,-0.9934477790194439,-0.9990119725546881
1943-01-06 04:00:00,0.356241711589425,-0.25881904510251413,-0.6427876096865347,-0.14327294904855484,-0.45080332739452444,0.048711333243455446,-0.1817883143998746,-0.8519194088383243,-0.9540215937753993,-0.9940563382223192,-0.9987802601552718
1943-01-06 05:00:00,0.34558304905698556,-0.2678389857004964,-0.6488445900316341,-0.15163077048732426,-0.4583417878660653,0.03887203167824457,-0.19036684222504832,-0.8555069846831853,-0.9558288121668348,-0.9946353265144308,-0.9985241778090381
1943-01-06 06:00:00,0.33487961217099405,-0.27683551142484264,-0.6548607339452804,-0.1599905608871432,-0.46584812268506154,0.029022050373075703,-0.198938877733043,-0.8590539543698826,-0.9576005999084046,-0.9951847266721965,-0.9982437317643217
1943-01-06 07:00:00,0.3241327876877407,-0.2858078357861909,-0.6608356627885026,-0.16835143755038096,-0.4733217492873467,0.019162475950774888,-0.20750357029565092,-0.8625601495434939,-0.959336891323504,-0.9957045223522136,-0.9979389288639239
1943-01-06 08:00:00,0.3133439679848907,-0.2947551744108974,-0.6667690005162871,-0.17671251626569817,-0.4807620874635922,0.009294396786996673,-0.21606006898076457,-0.8660254037844358,-0.9610376220513054,-0.9961946980917452,-0.9976097765449466
1943-01-06 09:00:00,0.30251455088108453,-0.3036767451096074,-0.6726603737012478,-0.18507291141008161,-0.4881685594054276,-0.0005810971142614363,-0.2246075226432569,-0.8694495526163641,-0.9627027290491446,-0.99665523930918,-0.9972562828386105
1943-01-06 10:00:00,0.29164593945483397,-0.3125717679456372,-0.6785094115571273,-0.19343173605114666,-0.49554058975138227,-0.010462914245401606,-0.2331450800159768,-0.8728324335139788,-0.9643321505948573,-0.9970861323044663,-0.9968784563700586
1943-01-06 11:00:00,0.2807395418627369,-0.3214394653031542,-0.6843157459621332,-0.20178810204969813,-0.5028776056326437,-0.020349961720208642,-0.24167188980085016,-0.8761738859107394,-0.965925826289067,-0.9974873642595194,-0.9964763063581465
1943-01-06 12:00:00,0.269796771157033,-0.33027906195516005,-0.6900790114821075,-0.21014112016253725,-0.5101790367186337,-0.03024114539906353,-0.25018710076007816,-0.8794737512064863,-0.967483697057424,-0.9978589232386033,-0.9960498426152173
1943-01-06 13:00:00,0.2588190451025298,-0.3390897851312592,-0.695798845393523,-0.2184899001454966,-0.5174443152623911,-0.04013537001436471,-0.25868986180741743,-0.882731872774968,-0.969005705152795,-0.9982007981886846,-0.9955990755468617
1943-01-06 14:00:00,0.24780778599290923,-0.3478708645852197,-0.7014748877063165,-0.22683355085670365,-0.5246728761457681,-0.05003153929615524,-0.2671793220995423,-0.8859480959712754,-0.970491794157404,-0.9985129789397629,-0.9951240161516646
1943-01-06 15:00:00,0.23676442046645632,-0.35662153266230545,-0.7071067811865426,-0.23517118036004314,-0.531864156924424,-0.059928556097924565,-0.2756546311274639,-0.8891222681391825,-0.9719419089849234,-0.9987954562051722,-0.9946246760209365
1943-01-06 16:00:00,0.2256903793212205,-0.365341024366387,-0.7126941713788578,-0.24350189602881867,-0.5390175978726224,-0.06982532252258325,-0.28411493880800814,-0.8922542386183911,-0.9733559958825154,-0.9990482215818576,-0.994101067338431
1943-01-06 17:00:00,0.2145870973296388,-0.37402857742682,-0.7182367066288288,-0.251824804649595,-0.5461326420278244,-0.0797207400485906,-0.29255939557533667,-0.8953438587516833,-0.9747340024328259,-0.9992712675506251,-0.993553202880047
1943-01-06 18:00:00,0.20345601305264424,-0.3826834323650817,-0.7237340381050651,-0.2601390125262104,-0.5532087352350734,-0.08961370965621872,-0.30098715247250085,-0.898390981891976,-0.976075877555926,-0.9994645874763655,-0.9929810960135175
1943-01-06 19:00:00,0.1922985686532833,-0.3913048325611669,-0.729185819821172,-0.26844362558394436,-0.5602453261911695,-0.0995031319539418,-0.30939736124301853,-0.9013954634092819,-0.9773815715112061,-0.9996281756082515,-0.9923847606980829
1943-01-06 20:00:00,0.18111620970986633,-0.3998920243197328,-0.7345917086575282,-0.27673774947383095,-0.5672418664886305,-0.10938790730493324,-0.3177891744224649,-0.9043571606975747,-0.97865103589922,-0.999762027079909,-0.991764211484151
1943-01-06 21:00:00,0.1699103850286775,-0.4084442569359879,-0.7399513643828787,-0.2850204896771006,-0.5741978106594333,-0.1192669359536552,-0.326161745430063,-0.9072759331815572,-0.9798842236634783,-0.9998661379095617,-0.9911194635129413
1943-01-06 22:00:00,0.15868254645626242,-0.4169607827613198,-0.7452644496757495,-0.2932909516097435,-0.5811126162185346,-0.1291391181525287,-0.3345142286602689,-0.910151642323334,-0.9810810890921932,-0.9999405050001497,-0.9904505325161163
1943-01-06 23:00:00,0.1474341486913259,-0.42544085726865566,-0.7505306301456767,-0.3015482407271754,-0.5879857437071662,-0.1390033542886649,-0.34284577957433554,-0.9129841516289872,-0.9822415878199725,-0.9999851261394216,-0.9897574348153969
1943-01-07 00:00:00,0.13616664909625828,-0.4338837391175494,-0.755749574354253,-0.30979146262899737,-0.5948166567359012,-0.14885854501064555,-0.35115555479184807,-0.9157733266550546,-0.983365676829465,-1.0,-0.9890401873221647
1943-01-07 01:00:00,0.1248815075083169,-0.44228869021899253,-0.7609209538359861,-0.3180197231638346,-0.6016048220274893,-0.15870359135533782,-0.35944271218222057,-0.9185190350149115,-0.9844533144529537,-0.9999851261394216,-0.9882988075370494
1943-01-07 02:00:00,0.11358018605048664,-0.45065497579993646,-0.7660444431189726,-0.326232128534243,-0.6083497094594545,-0.1685373948747249,-0.36770641095614076,-0.9212211463850536,-0.9855044603739016,-0.9999405050001499,-0.987533313549501
1943-01-07 03:00:00,0.10226414894204588,-0.4589818644675293,-0.7711197197453823,-0.3344277854016682,-0.6150507921064559,-0.1783588577627417,-0.37594581175695524,-0.9238795325112841,-0.9865190756284455,-0.9998661379095619,-0.9867437240373497
1943-01-07 04:00:00,0.09093486230885887,-0.46726862827305315,-0.7761464642917515,-0.34260580099144633,-0.6217075462824023,-0.18816688298209713,-0.38416007675198194,-0.926494067214799,-0.9874971226068404,-0.9997620270799092,-0.9859300582663489
1943-01-07 05:00:00,0.07959379399342092,-0.4755145427755664,-0.7811243603890883,-0.3507652831978337,-0.6283194515823274,-0.19796037439107272,-0.3923483697237446,-0.9290646263981787,-0.9884385650548537,-0.9996281756082518,-0.9850923360897061
1943-01-07 06:00:00,0.06824241336468345,-0.4837188871052309,-0.7860530947427822,-0.35890534068904933,-0.6348859909240065,-0.20773823687027373,-0.40050985616110985,-0.9315910880512762,-0.9893433680751093,-0.9994645874763658,-0.9842305779475977
1943-01-07 07:00:00,0.056882191127679504,-0.49188094402633403,-0.7909323571523238,-0.3670250830123222,-0.6414066505893289,-0.21749937644932726,-0.40864370335032607,-0.9340733322570094,-0.9902114981283804,-0.9992712675506255,-0.9833448048666711
1943-01-07 08:00:00,0.04551459913297661,-0.49999999999999073,-0.7957618405308267,-0.375123620698925,-0.6478809202654087,-0.22724270043350706,-0.4167490804659469,-0.9365112411970521,-0.9910429230348338,-0.999048221581858,-0.9824350384595306
1943-01-07 09:00:00,0.034141110185981184,-0.5080753452465202,-0.8005412409243549,-0.3832000653691868,-0.6543082930854376,-0.2369671175302695,-0.42482515866163134,-0.9389046991574268,-0.9918376119752219,-0.9987954562051727,-0.9815013009242112
1943-01-07 10:00:00,0.02276319785611924,-0.5161062738074973,-0.805270257531053,-0.39125352983746686,-0.6606882656692752,-0.24667153797568903,-0.43287111116081034,-0.9412535925339968,-0.9925955354920255,-0.9985129789397634,-0.9805436150436361
1943-01-07 11:00:00,0.01138233628591726,-0.5240920836074684,-0.8099485927200781,-0.39928312821708045,-0.6670203381637733,-0.2563548736607756,-0.44088611334720973,-0.9435578098378584,-0.9933166654905458,-0.9982007981886852,-0.9795620041850612
1943-01-07 12:00:00,1.3200211615587143e-14,-0.5320320765153272,-0.8145759520503304,-0.4072879760251586,-0.6733040142828288,-0.266016038257657,-0.4488693428552148,-0.9458172417006321,-0.9940009752399451,-0.9978589232386039,-0.9785564922995051
1943-01-07 13:00:00,-0.011382336285890861,-0.5399255584053471,-0.8191520442889864,-0.41526719028743864,-0.6795388013471667,-0.275653947345619,-0.45681997966007476,-0.9480317808796547,-0.994648439374239,-0.9974873642595202,-0.9775271039211644
1943-01-07 14:00:00,-0.022763197856091957,-0.547771839217862,-0.8236765814298272,-0.4232198896429596,-0.6857242103238446,-0.28526751853697696,-0.4647372061679271,-0.9502013222630687,-0.9952590338932351,-0.9970861323044672,-0.9764738641668148
1943-01-07 15:00:00,-0.03414111018595391,-0.5555702330195925,-0.8281492787113652,-0.43114519444865956,-0.6918597558654789,-0.2948556716027732,-0.4726202073056372,-0.952325762874812,-0.995832736163424,-0.9966552393091809,-0.975396798735199
1943-01-07 16:00:00,-0.045514599132949356,-0.5633200580636123,-0.832569854634766,-0.43904222688385763,-0.6979449563491891,-0.3044173285982808,-0.4804681706104425,-0.9544050018795048,-0.9963695249188175,-0.9961946980917461,-0.9742959339063992
1943-01-07 17:00:00,-0.05688219112765226,-0.5710206368489456,-0.8369380309815642,-0.4469101110546082,-0.7039793339152549,-0.3139514139882989,-0.48828028631938736,-0.9564389405872368,-0.9968693802617369,-0.9957045223522146,-0.9731712965411958
1943-01-07 18:00:00,-0.06824241336465667,-0.5786712961797964,-0.8412535328311759,-0.45474797309791626,-0.7099624145054861,-0.3234568547722265,-0.496055747458543,-0.9584274824582503,-0.9973322836635511,-0.9951847266721976,-0.9720229140804122
1943-01-07 19:00:00,-0.07959379399339417,-0.5862713672243992,-0.8455160885781989,-0.46255494128579655,-0.7158937279012991,-0.3329325806088967,-0.5037937499319974,-0.960370533107523,-0.9977582179653628,-0.9946353265144319,-0.9708508145442454
1943-01-07 20:00:00,-0.09093486230883215,-0.5938201855734919,-0.849725429949509,-0.47033014612917057,-0.7217728077615004,-0.34237752394116205,-0.5114934926106111,-0.962268000309248,-0.9981471673786447,-0.9940563382223204,-0.969655026531582
1943-01-07 21:00:00,-0.10226414894201963,-0.6013170912983962,-0.8538812920211426,-0.4780727204815811,-0.7275991916597694,-0.3517906201202079,-0.5191541774205195,-0.9641197940012112,-0.9984991174858253,-0.9934477790194453,-0.9684355792193002
1943-01-07 22:00:00,-0.11358018605045997,-0.6087614290087107,-0.8579834132349717,-0.48578179964271584,-0.7333724211218412,-0.3611708075295853,-0.5267750094313808,-0.9659258262890659,-0.9988140552408227,-0.9928096670090559,-0.9671925023615587
1943-01-07 23:00:00,-0.12488150750828984,-0.6161525479096075,-0.862031535415164,-0.4934565214617269,-0.7390920416623857,-0.3705170277089487,-0.5343551969443537,-0.9676860114505047,-0.999091968969528,-0.9921420211735306,-0.96592582628907
1943-01-08 00:00:00,-0.13616664909623125,-0.6234898018587235,-0.8660254037844332,-0.5010960264403322,-0.7447576028215783,-0.37982822547747735,-0.5418939515797959,-0.969400265939328,-0.9993328483702391,-0.9914448613738114,-0.9646355819083604
1943-01-08 01:00:00,-0.14743414869129937,-0.6307725494226486,-0.8699647669800737,-0.5086994578356866,-0.7503686582013611,-0.38910334905697397,-0.5493904883646739,-0.9710685083894106,-0.9995366845140413,-0.9907182083488136,-0.9633218007010164
1943-01-08 02:00:00,-0.15868254645623592,-0.6380001539329987,-0.8738493770697796,-0.5162659617630078,-0.7559247655013892,-0.3983413501946173,-0.5568440258196714,-0.9726906596185617,-0.9997034698451391,-0.989962083714809,-0.9619845147229157
1943-01-08 03:00:00,-0.16991038502865105,-0.6451719835420777,-0.8776789895672502,-0.5237946872979506,-0.7614254865546639,-0.4075411842853644,-0.564253786045993,-0.9742666426322854,-0.9998331981811363,-0.9891765099647821,-0.960623756603446
1943-01-08 04:00:00,-0.1811162097098399,-0.6522874112781113,-0.8814533634475769,-0.5312847865787084,-0.7668703873628441,-0.4167018104939756,-0.5716189948118426,-0.9757963826274335,-0.9999258647132644,-0.9883615104677619,-0.9592395595447083
1943-01-08 05:00:00,-0.1922985686532565,-0.659345815100059,-0.8851722611624113,-0.5387354149078339,-0.7722590381312351,-0.4258221918766577,-0.5789388816385755,-0.9772798069957571,-0.9999814660065616,-0.9875171094681261,-0.9578319573207066
1943-01-08 06:00:00,-0.2034560130526175,-0.6663465779519937,-0.8888354486549181,-0.5461457308537678,-0.7775910133034559,-0.4349012955023056,-0.5862126798865098,-0.9787168453273524,-1.0,-0.9866433320848803,-0.9564009842765245
1943-01-08 07:00:00,-0.21458709732961215,-0.6732890878170468,-0.8924426953745046,-0.5535148963520584,-0.7828658915957757,-0.44393809257332945,-0.5934396268403878,-0.9801074294140028,-0.9999814660065617,-0.9857402043109104,-0.9549466753274866
1943-01-08 08:00:00,-0.22569037932119393,-0.6801727377709093,-0.8959937742913305,-0.5608420768062622,-0.78808325603112,-0.4529315585460516,-0.6006189637944779,-0.981451493252416,-0.9999258647132646,-0.9848077530122095,-0.9534690659583065
1943-01-08 09:00:00,-0.23676442046643068,-0.6869969260348918,-0.8994884619105982,-0.5681264411885144,-0.793242693972745,-0.46188067325066123,-0.6077499361373069,-0.9827489730473575,-0.9998331981811366,-0.9838460059270788,-0.9519681922222216
1943-01-08 10:00:00,-0.24780778599288364,-0.6937610560285316,-0.9029265382866162,-0.5753671621397499,-0.7983437971575739,-0.4707844210107076,-0.6148317934360105,-0.9839998072146782,-0.9997034698451396,-0.9828549916653027,-0.9504440907401134
1943-01-08 11:00:00,-0.2588190451025043,-0.7004645364217483,-0.9063077870366449,-0.5825634160695746,-0.8033861617291966,-0.4796417907621263,-0.6218637895202992,-0.9852039363842373,-0.9995366845140419,-0.9818347397072968,-0.9488967986996126
1943-01-08 12:00:00,-0.26979677115700756,-0.7071067811865376,-0.9096319953545133,-0.5897143832557604,-0.8083693882705254,-0.4884517761717726,-0.6288451825660195,-0.9863613034027207,-0.9993328483702397,-0.9807852804032321,-0.9473263538541937
1943-01-08 13:00:00,-0.2807395418627107,-0.7136872096482019,-0.9128989540240128,-0.5968192479433617,-0.8132930818361073,-0.4972133757554563,-0.6357752351783085,-0.9874718533363532,-0.9990919689695288,-0.9797066449721311,-0.9457327945222526
1943-01-08 14:00:00,-0.2916459394548079,-0.7202052465361163,-0.9161084574320646,-0.6038771984434362,-0.8181568519840905,-0.505925592995462,-0.6426532144743295,-0.9885355334735068,-0.9988140552408236,-0.9785988655009401,-0.9441161595861716
1943-01-08 15:00:00,-0.3025145508810585,-0.7266603220340169,-0.9192603035816607,-0.6108874272313596,-0.8229603128078388,-0.5145874364575377,-0.6494783921655787,-0.9895522933272012,-0.9984991174858263,-0.9774619749435737,-0.9424764884913714
1943-01-08 16:00:00,-0.31334396798486563,-0.7330518718298166,-0.9223542941045767,-0.6178491310447212,-0.8277030829671966,-0.5231979199073411,-0.6562500446397529,-0.9905220846375018,-0.9981471673786458,-0.9762960071199351,-0.9408138212453481
1943-01-08 17:00:00,-0.3241327876877157,-0.7393793371649362,-0.9253902342738564,-0.624761510980786,-0.8323847857193962,-0.531756062426326,-0.6629674530421695,-0.9914448613738089,-0.9977582179653639,-0.9751009967149105,-0.9391281984166971
1943-01-08 18:00:00,-0.3348796121709692,-0.7456421648831556,-0.9283679330160679,-0.6316237725935185,-0.8370050489496117,-0.5402608885270623,-0.6696299033567309,-0.9923205797370437,-0.9973322836635524,-0.9738769792773356,-0.9374196611341237
